Crystallization Temp,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,Ag2O,Tl2O,MnO,NiO,CuO,ZnO,SrO,PbO,Cr2O3,Fe2O3,Ga2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Gd2O3,Bi2O3,TiO2,MnO2,GeO2,ZrO2,CeO2,SnO2,TeO2,P2O5,V2O5,Nb2O5,Ta2O5,MoO3,WO3,Er2O3,Yb2O3
474,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
446,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
493,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
616,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
635,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
592,0,30,0,0,0,0,0,33.33,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0
597,0,30,0,0,0,2.5,0,33.33,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0
602,0,30,0,0,0,5,0,33.33,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0
590,0,30,0,0,0,7.5,0,33.33,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0
588,0,30,0,0,0,10,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0
928,52.85,13.71,15.66,0,3.91,0,0,5.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,51.7,13.41,15.32,0,3.83,0,0,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,51.24,0,9.11,0,0,0,24.07,0,0,0,0,0,0,0,14.82,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0
612,49.88,0,7.13,4.39,0,0,23.43,0,0,0,0,0,0,0,14.43,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0
600,48.57,0,5.26,8.55,0,0,22.83,0,0,0,0,0,0,0,14.06,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0
590,47.36,0,3.48,12.5,0,0,22.25,0,0,0,0,0,0,0,13.7,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0
583,46.19,0,1.79,16.25,0,0,21.71,0,0,0,0,0,0,0,13.37,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0
749,71.78,0,2.63,0,0,0,22.96,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,0,0,20,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
672,68.86,0,1.38,0,0,0,27.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,1.93,0,0,0,0,0,0,0
813,69.63,0,2.55,0,0,0,22.27,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,68.19,0,2.5,0,0,0,21.81,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,69.63,0,2.55,0,0,0,22.27,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
856,68.19,0,2.5,0,0,0,21.81,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0,59.5,0,0,0,0,0,0,15,0,0,0,0,0
990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.63,0,0,0,0,0,0,0,0,0,0,0,42.11,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,60,0,0,0,0,0,0
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,30,50,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,50,30,0,0,0,0,0,0
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0
605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,70,10,0,0,0,0,0,0
998,51.9,0,21.2,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0
1047,51.6,0,21.1,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0
1050,51.4,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0
1023,50.6,0,20.7,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0
407,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
672,0,20,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
638,0,20,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8,0,0,0,0,0,0,0,0
700,49.03,0,0,0,32.69,0,1.94,16.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,50.7,0,0,0,30.2,0,4.3,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,47.2,0,0,0,31.47,0,5.6,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,48.7,0,0,0,29,0,7.5,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.02,0,0,0,0,0,0,29.98,0,0,0,0,0,0,0
620,0,0,0,0,0,0,44.48,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,24.72,0,0,0,0,0,0,29.62,0,0,0,0,0,0,0
607,0,0,0,0,0,0,43.96,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,24.44,0,0,0,0,0,0,29.28,0,0,0,0,0,0,0
606,0,0,0,0,0,0,43.46,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,24.16,0,0,0,0,0,0,28.93,0,0,0,0,0,0,0
850,38.63,0,13.91,12.79,20,0,1.29,8.32,1.37,0,0,0,0,0,0.79,0,0,0.13,0.48,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0
855,38.63,0,13.91,12.79,20.01,0,1.29,8.32,1.37,0,0,0,0,0,1.58,0,0,0.13,0.48,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0
880,38.64,0,13.91,12.8,20,0,1.29,8.32,1.37,0,0,0,0,0,1.98,0,0,0.13,0.48,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0
480,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0
470,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0
500,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
606,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.9,0,0,0,0,0,0,0
609,0,9.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.85,0,0,0,0,0,0,0,0,0,0,0,0,5.96,0,0,50.77,0,0,0,0,0,0,0
584,0,9.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.71,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0,0,49.05,0,0,0,0,0,0,0
690,4.76,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.63,0,0,0,0,0,0,35.71,0,0,0,0,0,0,0
680,4.76,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,42.86,0,0,0,0,0,0,35.71,0,0,0,0,0,0,0
645,4.76,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,38.1,0,0,0,0,0,0,35.71,0,0,0,0,0,0,0
630,4.76,0,0,0,0,0,17.86,0,0,0,0,0,0,0,0,0,0,5.95,0,0,0,0,0,0,0,0,0,35.71,0,0,0,0,0,0,35.72,0,0,0,0,0,0,0
620,4.76,0,0,0,0,0,19.05,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,35.72,0,0,0,0,0,0,0
590,4.76,0,0,0,0,0,21.43,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,35.72,0,0,0,0,0,0,0
705,0,36,0,0,0,17.6,0,0,0,0,0,0,0,0,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
628,66.03,0,1.9,0,0,0,27.57,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,1.3,0,0,0,0,0,0,0
641,65.4,0,2.5,0,0,0,27.6,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,1.3,0,0,0,0,0,0,0
648,65,0,4.7,0,0,0,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,1.3,0,0,0,0,0,0,0
598,62,0,1.8,0,0,0,31,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,2,0,0,0,0,0,0,0
647,65.23,0,1.8,0,0,0,27.27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,1.3,0,0,0,0,0,0,0
626,65.03,0,2.5,0,0,0,27.47,0,1.8,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,1.3,0,0,0,0,0,0,0
635,65.33,0,2.5,0,0,0,27.57,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1.4,0,0,0,1.3,0,0,0,0,0,0,0
628,65.3,0,2.5,0,0,0.2,27.5,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,1.3,0,0,0,0,0,0,0
642,65.3,0,3.9,0,0,0,28.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,1.3,0,0,0,0,0,0,0
631,64.3,0,2.7,0,0,0,27.6,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,1.5,0,0,0,0,0,0,0
838,21.96,20.01,0,17.95,0,0,0,0,0,0,0,0,0,0,40.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,18.02,19.97,8.02,16.99,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,20.97,19.98,5.99,24.92,0,0,0,0,0,0,0,0,0,0,28.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,17.05,20.07,3,23.1,0,0,0,0,0,0,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,17.07,19.99,3,23.13,0,0,0,0,0,0,0,0,0,0,36.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0
825,17.07,18.26,5.3,20.36,0,0,0,0,0,0,0,0,0,0,38.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0
851,17.04,22.52,5.33,16.07,0,0,0,0,0,0,0,0,0,0,38.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0
793,16.4,21.03,2.38,25.26,0,0,0,0,0,0,0,0,0,0,34.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0
655,65.55,0,6.1,0,0,0,20.81,3.82,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0.52,0,0,1.46,0.02,0,0,0,0,0,0
864,63.04,31.57,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,61.5,30.8,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,64,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
897,64,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,64,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
914,62.3,31.2,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,0,0,0,0,0,8.54,0,0,0,0,0,0,0,0,48.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2,0,0,0,0,0,0
320,0,0,0,0,0,11.68,0,0,0,0,0,0,0,0,44.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.31,0,0,0,0,0,0
410,0,0,0,0,0,30.36,0,0,0,0,0,0,0,0,20.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.85,0,0,0,0,0,0
395,0,0,0,0,0,27.64,0,0,0,0,0,0,0,0,23.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.21,0,0,0,0,0,0
425,0,14.54,0,0,0,13.5,0,0,0,0,0,0,0,0,21.29,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,50.02,0,0,0,0,0,0
420,0,0,0,0,0,30.2,0,0,0,0,0,0,0,0,19.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01,0,46.14,0,0,0,0,0,0
395,0,0,0,0,0,30.96,0,0,0,0,0,0,0,0,20.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,47.33,0,0,0,0,0,0
425,0,0,0,0,0,30.88,0,0,0,0,0,0,0,0,20.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.18,1.85,0,0,0,0,0
405,0,3.69,0,0,0,30.29,0,0,0,0,0,0,0,0,19.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3,0,0,0,0,0,0
860,18.1,0,7.1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,40,0,5,30,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,40.5,0,5,24,18,0,0,0,0,0,0,0,0,0,8,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,40.5,0,4.9,15,30,0,0,0,0,0,0,0,0,0,7.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,39.4,0,4.9,15.3,30.6,2,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,40.5,0,4.9,15,30.3,1.5,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,40.5,0,4.9,22.4,22.4,2,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,40.45,0,4.9,23.38,23.48,0,0,0,0,0,0,0,0,0,7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,0,60,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,0,55,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,0,50,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,0,45,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,0,45,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,0,0,0,0,63.64,0,0,0,0,0,0
693,0,45,18,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,0.89,44.6,17.84,0,0,0,0,0,0,0,0,0,0,0,22.79,0,0,0,0,0,0,0,0,0,0,0,0,13.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,4.31,43.06,17.22,0,0,0,0,0,0,0,0,0,0,0,22.01,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
784,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
773,15,0,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,42,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0
580,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
877,63.36,10.32,0,0,2.56,4.69,0,0,19.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
569,63.6,0,0,0,0,5.8,30.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,62.3,0,0,0,0,5.6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,62.3,0,0,0,0,5.6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0
485,62.3,0,0,0,0,5.6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0
623,62.3,0,0,0,0,5.6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0
971,0,0,35.9,0,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,5.9,0,33.8,0,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,10.5,0,32.1,0,57.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,15.5,0,30.4,0,54.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,20.5,0,28.3,0,51.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,35.82,10.19,53.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,0,0,36.5,0,53.5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,0,0,36.2,0,54,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,0,0,35.7,0,54.6,0,0,0,0,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0
600,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,60,0,0,0,0,0,0,0
593,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,60,0,0,0,0,0,0,0
625,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,60,0,0,0,0,0,0,0
667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,60,0,0,0,0,0,0,0
646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,60,0,0,0,0,0,0,0
668,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,60,0,0,0,0,0,0,0
887,58,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0
868,57.42,0,11.88,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47,0,0,1.49,0.99,0,0,0,0,0,0,0,0,0,0
873,57.71,0,11.94,24.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,3.48,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0
