Abbe Value,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Ga2O3,As2O3,Y2O3,Sb2O3,La2O3,Gd2O3,Bi2O3,TiO2,GeO2,ZrO2,SnO2,TeO2,P2O5,Nb2O5,Ta2O5,WO3,Yb2O3
40.7,16.77,31.91,0,0,0,0,0,0,0,11.6,0,0,0,0,7.61,0.02,19.08,0,0,2.31,0,6.51,0,0,0,3.52,0,0.67,0
40.6,17.47,33.04,0,0,0,0,0,0,0,12.03,0,0,0,0,1.37,0.03,24.14,0,0,0,0,6.12,0,0,0,5.1,0,0.7,0
41,17.12,33.41,0,0,0,0,0,0,0,10.89,0,0,0,0,5.58,0.02,20.98,0,0,0.91,0,6,0,0,0,4.4,0,0.69,0
40.9,16.92,33.55,0,0,0,0,0,0,0,7.83,0,0,0,0,7.93,0.02,19.72,0,0,3.14,0,7.08,0,0,0,3.13,0,0.68,0
40.8,18.54,30.89,0,0,0,0,0,0,0,10.95,0,0,0,0,7.61,0.02,19.43,0,0,2.67,0,5.87,0,0,0,3.35,0,0.67,0
40.9,18.91,31.83,0,0,0,0,0,0,0,9.64,0,0,0,0,6.67,0.02,20.53,0,0,1.5,0,5.99,0,0,0,4.22,0,0.69,0
40.8,20.49,30.71,0,0,0,0,0,0,0,9.64,0,0,0,0,5.32,0.02,21.48,0,0,1.5,0,5.99,0,0,0,4.16,0,0.69,0
40.6,20.37,30.03,0,0,0,0,0,0,0,9.59,0,0,0,0,7.72,0.02,19.67,0,0,1.77,0,5.96,0,0,0,4.19,0,0.68,0
40.8,20.52,30.87,0,0,0,0,0,0,0,9.66,0,0,0,0,4.56,0.02,22.03,0,0,1.51,0,6,0,0,0,4.14,0,0.69,0
40.6,20.39,29.84,0,0,0,0,0,0,0,10.84,0,0,0,0,5.87,0.02,20.66,0,0,1.35,0,5.97,0,0,0,4.38,0,0.68,0
40.8,23.35,27.59,0,0,0,0,0,0,0,9.86,0,0,0,0,6.24,0.02,20.66,0,0,1.53,0,5.95,0,0,0,4.12,0,0.68,0
40.8,18.84,31.76,0,0,0,0,0,0,0,9.91,0,0,0,0,6.27,0.04,20.72,0,0,1.65,0,5.98,0,0,0,4.14,0,0.69,0
29.3,0,34.96,0,0,0,0,3.67,0,0,14.75,0,0,0,0,0,0.01,17.37,0,0,0,0,0,0,0,0,12.93,0,16.31,0
29.8,5.27,28.94,0,0,0,0,1.64,0,0,15.59,0,0,0,0,2.39,0.01,16.92,0,0,10.25,0,2.93,0,0,0,7.45,0,8.61,0
30,4.63,32.47,0,0,0,0,2.21,0,0,9.77,0,0,0,0,0.14,0.01,19.34,1.19,0,9.5,0,2.77,0,0,0,8.26,0,9.71,0
30.1,0,34.31,0,0,0,0,0,0,0,21.8,0,0,0,0,0,0.01,17.04,0,0,0,0,0,0,0,0,10.84,0,16,0
29.9,0,35.72,0,0,0,0,0,0,0,16.44,0,0,0,0,1.5,0.01,17.74,0,0,0,0,0,0,0,0,11.93,0,16.66,0
30.3,3.71,32.05,0,0,0,0,2.42,0,0,13.9,0,0,0,0,1.46,0.01,17.7,0,0,8.78,0,2.59,0,0,0,7.11,0,10.27,0
29.8,0,35.91,0,0,0,0,0,0,0,16.54,0,0,0,0,0,0.01,17.84,0.94,0,0,0,0,0,0,0,12,0,16.76,0
30.3,0,34.48,0,0,0,0,0,0,0,21.91,0,0,0,0,0,0.01,18.13,0,0,0,0,0,0,0,0,11.51,0,13.96,0
28.9,0.67,28.51,0,0,0,0,3.85,0,0,16.68,0,0,0,0,0,0.01,13.57,2.02,0,4.54,0,0.18,0,0,0,6.3,0,23.67,0
30.4,2.93,32.46,0,0,0,0,0,0,0,19.12,0,0,0,0,0.93,0.01,15.6,0.89,0,8.32,0,2.47,0,0,0,6.21,0,11.06,0
30.9,0,36.2,0,0,0,0,0,0,0,21.54,0,0,0,0,0,0.01,17.82,0,0,0,0,0,0,0,0,10.71,0,13.72,0
30,0,35.17,0,0,0,0,0,0,0,19.27,0,0,0,0,0,0.01,18.49,0,0,0,0,0,0,0,0,11.74,0,15.32,0
29.8,1.57,33.7,0,0,0,0,1.42,0,0,17.21,0,0,0,0,0.49,0.01,16.45,0.47,0,4.42,0,1.31,0,0,0,9.39,0,13.56,0
30.1,1.81,32.44,0,0,0,0,1.07,0,0,19.82,0,0,0,0,0.6,0.01,16.36,0.23,0,4.78,0,2.43,0,0,0,8.82,0,11.63,0
31.2,0,42.74,0,0,0,0,0,0,0,15.05,0,0,0,0,0,0.02,16.61,0,0,3,0,7.03,0,0,0,13.04,0,2.51,0
30.4,0,39.94,0,0,0,0,0,0,0,18.06,0,0,0,0,0,0.01,11.52,0,0,6.57,0,6.56,0,0,0,12.19,0,5.15,0
30.5,0,40.75,0,0,0,0,2.01,0,0,15.04,0,0,0,0,0,0.02,16.61,0,0,0,0,5.02,0,0,0,15.04,0,5.51,0
29.5,0,35.16,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0.01,17.47,0,0,0,0,0,0,0,0,12.21,0,16.4,0
31,0,39.76,0,0,0,0,0,0,0,22.07,0,0,0,0,0,0.02,16.61,0,0,0,0,0,0,0,0,13.03,0,8.51,0
30.2,0,40.75,0,0,0,0,2,0,0,15.05,0,0,0,0,0,0.02,16.62,0,0,3,0,5.02,0,0,0,15.03,0,2.51,0
29.6,1.58,32.81,0,0,0,0,1.43,0,0,17.34,0,0,0,0,0.5,0,17.11,0,0,4.45,0,1.32,0,0,0,9.46,0,14,0
30,0,39.74,0,0,0,0,2.02,0,0,15.05,0,0,0,0,0,0.02,16.61,0,0,3,0,2.02,0,0,0,15.03,0,6.51,0
30.1,0,40.23,0,0,0,0,1.28,0,0,15.54,0,0,0,0,0,0.01,16.96,0,0,0,0,1.3,0,0,0,13.98,0,10.7,0
29.9,0,38.67,0,0,0,0,1.5,0,0,15.52,0,0,0,0,0,0.02,16.99,0,0,0,0,3.23,0,0,0,14.36,0,9.71,0
29.8,0,38.31,0,0,0,0,1.3,0,0,15.7,0,0,0,0,0,0.01,17.13,0,0,0,0,2.62,0,0,0,14.12,0,10.81,0
17.4,0,4.74,0,0,0,3.16,0,0,3.16,0,0,0,0,0,0,0,0,0,17.39,15.82,0,0,0,0,21.73,15.02,0,18.98,0
16.9,0,0,0,0,0,0,0,0,7.67,0,0,0,0,0,0,0,0,0,18.39,15.33,0,0,0,0,21.07,13.03,0,24.51,0
17,0,0,0,0,0,1.83,0,0,8.2,0,0,0,0,0,0,0,0,0,21.84,1.24,0,0,0,0,25.02,16.38,0,25.49,0
17.3,0,0,0,0,0,6.13,0,0,4.59,0,0,0,0,0,0,0,0,0,17.62,15.33,0,0,0,0,21.07,13.79,0,21.47,0
17.2,0,0,0,0,0,6.11,0,0,4.56,0,0,0,0,0,0,0,0,0,18.25,18.24,0,0,0,0,20.92,13.68,0,18.24,0
17,0,0,0,0,0,3.09,0,6.18,0,0,0,0,0,0,0,0,0,0,18.53,15.44,0,0,0,0,21.24,13.9,0,21.62,0
17.2,0,0,0,0,0,3.13,0,5.49,1.57,0,0,0,0,0,0,0,0,0,19.61,15.68,0,0,0,0,21.58,14.12,0,18.82,0
17.1,0,0,0,0,0,3.24,0,3.24,1.62,0,0,0,0,0,0,0,0,0,19.43,16.19,0,0,0,0,22.28,14.57,0,19.43,0
17.1,0,0,0,0,0,7.15,0,1.39,1.39,0,0,0,0,0,0,0,0,0,19.61,15.69,0,0,0,0,21.83,14.12,0,18.82,0
17.3,0,2.39,0,0,0,7.17,0,0.4,0,0,0,0,0,0,0,0,0,0,21.51,16.73,0,0,0,0,21.91,15.54,0,14.35,0
17.3,0,2.39,0,0,0,7.17,0,0,0.4,0,0,0,0,0,0,0,0,0,22.31,16.73,0,0,0,0,21.91,14.74,0,14.35,0
17.2,0,2.29,0,0,0,6.88,0,0.38,0,0,0,0,0,0,0,0,0,0,20.61,12.97,0,0,0,0,21,14.5,0,21.37,0
22.91,2.1,10.12,0,0,0,0,0,26.72,7.37,0,0,0,0,0,0,0,0,0,0,11.96,0,0,0,0,20.08,21.65,0,0,0
22.98,0,9.42,0,0,0,0,0,27.28,6.6,0,0,0,0,0,0,0,0,0,0,12.25,0,0,0,0,22.62,21.83,0,0,0
23.1,2.07,5.5,0,0,0,0,0,36.73,0.79,0,0,0,0,0,0,0,0,0,0,12.27,0,0,0,0,21.08,21.56,0,0,0
23.53,7.67,10.58,0,0,0,0,0,29.69,6.71,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,21.09,23,0,0,0
20.94,0,0.42,0,0,0,0,0,23.33,6.67,0,0,0,0,0,0,0.02,0,0,0,33.3,0,0,0,0,26.26,10,0,0,0
22.53,0,11.2,0,0,0,0,0,26.13,7.6,0,0,0,0,0,0,0.03,0,0,0,13.07,0,0,0,0,20.52,21.45,0,0,0
22.59,0,13.03,0,0,0,0,0,25.6,7.82,0,0,0,0,0,0,0.03,0,0,0,13.03,0,0,0,0,19.55,20.94,0,0,0
22.87,0,12.14,0,0,0,0,0,25.89,7.59,0,0,0,0,0,0,0.03,0,0,0,13.07,0,0,0,0,20.06,21.22,0,0,0
22.91,0,11.13,0,0,1.68,0,0,25.96,7.43,0,0,0,0,0,0,0.03,0,0,0,12.98,0,0,0,0,20.41,20.38,0,0,0
22.79,0,1.79,0,0,0,0,10.79,14.58,7.18,0,0,0,0,0,0,0.03,0,0,3.59,17.96,0,0,0,0,27.02,9.88,0,7.18,0
22.8,0,1.76,0,0,0,0,14.02,13.14,7,0,0,0,0,0,0,0.03,0,0,3.59,17.53,0,0,0,0,26.27,9.65,0,7.01,0
23.1,0,1.75,0,0,0,0,17.39,9.57,6.95,1.74,0,0,0,0,0,0.03,0,0,3.48,17.38,0,0,0,0,26.07,8.69,0,6.95,0
22.65,0,1.76,0,0,0,0,14.04,13.15,7.01,0,0,0,0,0,0,0.03,0,0,1.75,17.54,0,0,0,0,26.3,11.41,0,7.01,0
22.58,0,1.78,0,0,0,0,14.28,13.4,7.14,0,0,0,0,0,0,0.03,0,0,1.79,17.85,0,0,0,0,26.77,13.39,0,3.57,0
30.4,13.55,31.92,0,0,0,0,2.51,0,0,9.81,0,0,0,0,0,0,13.89,2.35,0,11.86,1.48,5.36,0,0,0,5.46,0,1.81,0
29.8,11.33,27.25,0,0,0,0,2.99,0,0,12.31,0,0,0,0,0,0,15.04,2.37,0,13.54,1.66,5.85,0,0,0,5.07,0,2.59,0
29.6,13.01,27.72,0,0,0,0,2.66,0,0,9.99,0,0,0,0,0,0,13.39,2.14,0,17.69,1.01,6.18,0,0,0,4.3,0,1.91,0
29.9,10.96,31.16,0,0,0,0,3.07,0,0,11.43,0,0,0,0,0,0,13.86,2.5,0,13.44,1.19,5.56,0,0,0,5.18,0,1.65,0
30.9,9.57,32.23,0,0,0,0,2.86,0,0,11.64,0,0,0,0,0,0,13.57,2.79,0,14.06,1.26,5.26,0,0,0,5.11,0,1.65,0
31.1,10.41,31.68,0,0,0,0,2.98,0,0,11.69,0,0,0,0,0,0,14.03,2.44,0,13.59,1.68,4.9,0,0,0,5.13,0,1.47,0
21.8,0,10.7,0,0,0,17,0,13.6,5.1,0,0,0,0,0,0,0,0,0,0,17.01,0,0,0,0,21.59,15,0,0,0
20.9,0,6.19,0,0,0,22.09,0,7.01,0,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,23.6,29.31,0,0,0
19.2,0,4.99,0,0,0,12.1,0,5.01,5.79,0,0,0,0,0,0,0,0,0,0,19.3,0,0,0,0,24.6,28.21,0,0,0
17.8,0,1.89,0,0,0,2.1,0,2.99,1.7,0,0,0,0,0,0,0,0,0,10.1,21.21,0,0,0,0,30.41,20.6,0,9,0
17,1.6,2.79,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,20.92,18.23,0,0,0,0,22.62,16.52,0,14.51,0
16.2,0,2.4,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,24.49,21.21,0,0,0,0,21.5,19.3,0,9.4,0
26.73,10.52,15.27,0,0,0,0,0,0,0,2.63,0,0,0,0,0.38,0,22.08,3.95,0,31.45,0,8.38,0,0,0,5.34,0,0,0
26.9,12.14,14.34,0,0,0,0,0,0,0,2.14,0,0,0,0,0.36,0,21.7,4.12,0,30.91,0,9.04,0,0,0,5.25,0,0,0
28.26,13.72,13.61,0,0,0,0,0,0,0,2.53,0,0,0,0,0.36,0,21.22,3.08,0,30.52,0,8.31,0,0,0,6.65,0,0,0
27.31,11.39,15.03,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,22.11,4.79,0,30.89,0,8.93,0,0,0,3.18,2.21,0,0
26.21,11.46,13.64,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,22.26,4.89,0,31.11,0,8.99,0,0,0,5.43,0.74,0,0
26.82,7.49,18.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.48,4.87,0,31.41,0,9.08,0,0,0,5.48,1.11,0,0
26.4,14.9,12.63,0,0,0,0,0,0,0,2.49,0,0,0,0,0.36,0,21.9,3.03,0,33.53,0,6.84,0,0,0,4.32,0,0,0
26.3,12.23,14.25,0,0,0,0,0,0,0,2.52,0,0,0,0,0.36,0,22.22,3.07,0,34.02,0,6.94,0,0,0,4.39,0,0,0
26.3,13.48,12.63,0,0,0,0,0,0,0,2.49,0,0,0,0,0.36,0,21.9,3.03,0,33.53,0,8.26,0,0,0,4.32,0,0,0
24,12.03,11.91,0,0,0,0,0,0,0,2.22,0,0,0,0,0.32,0,18.6,2.7,0,40.69,0,7.05,0,0,0,4.48,0,0,0
23.6,12.93,13.49,0,0,0,0,0,0,0,2.38,0,0,0,0,0.34,0,16.42,2.38,0,39.7,0,7.58,0,0,0,4.78,0,0,0
25.5,13.2,13.77,0,0,0,0,0,0,0,2.43,0,0,0,0,0.36,0,20.4,2.96,0,32.13,0,7.74,0,0,0,7.01,0,0,0
23,17.88,7.84,0,0,0,0,0,0,0,2.15,0,0,0,0,0.31,0,15.85,2.62,0,42.45,0,7.17,0,0,0,3.73,0,0,0
26.3,13.2,13.05,0,0,0,0,2.79,0,0,2.44,0,0,0,0,0.35,0,20.39,2.96,0,32.13,0,7.77,0,0,0,4.92,0,0,0
26.2,13.2,13.06,0,0,0,0,0,0,2.79,2.44,0,0,0,0,0.35,0,20.4,2.96,0,32.14,0,7.73,0,0,0,4.93,0,0,0
26.5,13.57,13.44,0,0,0,0,0,0,0,2.5,0,0,0,0,0.36,0,20.99,3.04,0,33.07,0,7.96,0,0,0,2.91,2.16,0,0
26.3,13.58,13.43,0,0,0,0,0,0,0,2.51,0,0,0,0,0.36,0,20.98,3.04,0,33.07,0,7.97,0,0,0,5.06,0,0,0
26.3,13.3,15.26,0,0,0,0,0,0,0,2.45,0,0,0,0,0.36,0,20.54,2.98,0,32.36,0,7.79,0,0,0,4.96,0,0,0
26.6,13.2,13.06,2.79,0,0,0,0,0,0,2.44,0,0,0,0,0.35,0,20.4,2.96,0,32.13,0,7.74,0,0,0,4.93,0,0,0
26.1,13.57,13.44,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,20.99,0,0,33.07,0,7.96,0,0,0,5.07,0,0,3.4
26.7,13.2,13.06,0,0,0,0,0,0,0,2.44,0,0,0,0,0.39,0,22.79,3.31,0,32.14,0,7.74,0,0,0,4.93,0,0,0
23.5,13.86,10.12,0,0,0,0,0,0,0,2.12,0,0,0,0,0.31,0,17.68,2.56,0,39.93,0,6.72,0,0,0,4.28,0,2.42,0
25.3,14.01,13.87,0,0,0,0,0,0,0,2.58,0,0,0,0,2.84,0,17.76,0,0,34.1,0,8.21,0,0,0,5.22,0,0,1.41
45.87,18.43,43.66,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,22.79,0,0,0,0,8.53,0,0,0,2.19,0,0,0
45.64,20.07,38.6,0,0,0,0,0,0,0,0,0,0,0,0,12.16,0,19.67,0,0,0,0,7.31,0,0,0,2.19,0,0,0
46.21,21.42,36.14,0,0,0,0,0,0,0,0.88,0,0,0,0,11.59,0,19.4,0,0,0,0,9.28,0,0,0,1.29,0,0,0
46.51,6.7,53.4,0,0,0,0,0,0,0,2.39,0,0,0,0,7.25,0,19.42,0,0,0,0,9.01,0,0,0,1.83,0,0,0
46.26,7.16,53.67,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,19.86,0,0,1.56,0,9.02,0,0,0,1.04,0,0,0
46.42,7.83,52.7,0,0,0,0,0,0,0,0,0,0,0,0,7.97,0,19.51,0,0,1.39,0,9.66,0,0,0,0.94,0,0,0
46.35,19.95,38.39,0,0,0,0,0,0,0,0,0,0,0,0,10.75,0,19.51,0.84,0,0,0,9.26,0,0,0,1.3,0,0,0
46.31,8.36,51.72,0,0,1,0.91,0,0,0,0,0,0,0,0,7.85,0,19.27,0,0,0.17,0,8.83,0,0,0,1.89,0,0,0
46,8.4,52.6,0,0,0,0,0,0,0,0,0,0,0,0,8.01,0,19.2,0,0,0.18,0,8.99,0,0,0,1.95,0,0.67,0
45.71,8.37,51.78,0,0,0,0,0.47,0.45,0.44,0,0,0,0,0,7.86,0,19.25,0,0,0.17,0,8.84,0,0,0,2.37,0,0,0
46.32,8.35,52.26,0,0,0,0,0.93,0,0,0,0,0,0,0,7.96,0,19.46,0,0,0.17,0,8.93,0,0,0,1.94,0,0,0
46.37,8.31,51.78,0,1.72,0,0,0,0,0,0,0,0,0,0,7.92,0,19.28,0,0,0.17,0,8.89,0,0,0,1.93,0,0,0
23.64,50,0,0,0,0,5,0,0,0,15,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
73.3,72.2,17.8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,50,15,10,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.9,50,10,15,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.2,70,5,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.8,70,10,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.7,65,5,6,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.1,61,5,10,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.9,61,5,10,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.2,65,5,6,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.3,65,5,6,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.7,65,5,6,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.8,61,5,10,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.7,65,5,6,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.17,10.53,17.03,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,24.31,0.38,0,32.53,0,9.09,0,0,0,5.74,0,0,0
26.26,13.77,13.65,0,0,0,0,0,0,0,2.54,0,0,0,0,0.36,0,21.29,3.09,0,30.63,0,8.07,0,0,0,6.6,0,0,0
27.86,11.22,14.81,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,21.79,5.44,0,30.45,0,10.25,0,0,0,2.41,2.18,0,0
26.3,14.95,12.67,0,0,0,0,0,0,0,2.5,0,0,0,0,0.36,0,21.61,3.04,0,33.62,0,6.86,0,0,0,4.39,0,0,0
26,13.57,13.44,0,0,0,0,0,0,0,2.5,0,0,0,0,0.36,0,20.99,3.06,0,33.05,0,7.96,0,0,0,5.07,0,0,0
26.7,13.88,13.72,0,0,0,0,0,0,0,2.56,0,0,0,0,0.37,0,21.44,3.12,0,33.78,0,8.14,0,0,0,2.99,0,0,0
26.2,13.39,13.25,0,0,0,0,1.42,0,0,2.47,0,0,0,0,0.36,0,20.69,3,0,32.59,0,7.83,0,0,0,5,0,0,0
26.2,13.28,13.26,0,0,0,0,0,0,1.42,2.47,0,0,0,0,0.36,0,20.71,3.01,0,32.63,0,7.85,0,0,0,5.01,0,0,0
26.9,13.57,13.44,0,0,0,0,0,0,0,2.5,0,0,0,0,0.36,0,20.99,3.04,0,33.07,0,7.96,0,0,0,0.77,4.3,0,0
26.6,13.01,12.94,0,0,0,4.12,0,0,0,2.4,0,0,0,0,0.35,0,20.11,2.92,0,31.67,0,7.63,0,0,0,4.85,0,0,0
26.5,12.85,12.71,0,5.41,0,0,0,0,0,2.38,0,0,0,0,0.34,0,19.85,2.88,0,31.26,0,7.53,0,0,0,4.79,0,0,0
26.4,13.2,13.06,0,0,0,0,0,0,0,2.44,2.79,0,0,0,0.35,0,20.4,2.96,0,32.14,0,7.73,0,0,0,4.93,0,0,0
26.6,12.84,12.7,5.42,0,0,0,0,0,0,2.37,0,0,0,0,0.34,0,19.85,2.88,0,31.28,0,7.53,0,0,0,4.79,0,0,0
26.2,13.02,12.88,0,0,0,0,0,0,0,6.52,0,0,0,0,0.35,0,20.13,2.92,0,31.7,0,7.63,0,0,0,4.85,0,0,0
26,7.84,13.44,0,0,0,0,0,0,0,2.5,0,0,0,0,0.36,0,20.99,3.04,0,33.07,5.73,7.96,0,0,0,5.07,0,0,0
25.4,14.01,13.87,0,0,0,0,0,0,0,2.58,0,0,0,0,2.84,0,19.17,0,0,34.1,0,8.21,0,0,0,5.22,0,0,0
40.55,18.47,33.88,0,0,0,0,0,0,0,1.87,0,0,0,0,7.27,0.02,24.04,0,0,0,0,8.55,0,0,0,5.9,0,0,0
40.74,21.12,31.58,0,0,0,0,0,0,0,1.85,0,0,0,0,7.35,0.02,24.31,0,0,0,0,8.11,0,0,0,5.66,0,0,0
40.65,24.09,27.74,0,0,0,0,0,0,0,1.84,0,0,0,0,7.64,0.02,25.14,0,0,0,0,7.97,0,0,0,5.56,0,0,0
40.7,20.46,31.55,0,0,0,0,0,0,0,0.85,0,0,0,0,7.67,0.02,25.3,0,0,0,0,8.35,0,0,0,5.8,0,0,0
40.71,19.35,32.26,0,0,0,0,0,0,0,1.02,0,0,0,0,8.56,0.02,24.57,0,0,0,0,8.4,0,0,0,5.82,0,0,0
40.73,20.88,31.32,0,0,0,0,0,0,0,1.03,0,0,0,0,6.62,0.02,26.04,0,0,0,0,8.32,0,0,0,5.77,0,0,0
40.7,20.88,31.15,0,0,0,0,0,0,0,1.02,0,0,0,0,7.64,0.02,24.78,0.42,0,0,0,8.32,0,0,0,5.77,0,0,0
40.76,20.89,31.13,0,0,0,0,0,0,0,1.03,0,0,0,0,7.64,0.02,23.5,1.7,0,0,0,8.32,0,0,0,5.77,0,0,0
40.57,20.93,29.68,0,0,0,0,0,0,0,0.51,0,0,0,0,8.09,0.02,26.64,0,0,0,0,8.34,0,0,0,5.79,0,0,0
40.76,19.29,28.63,0,0,0,0,0,0,0,0.47,0,0,0,0,7.06,0.02,31.28,0,0,0,0,7.69,0,0,0.23,5.33,0,0,0
40.7,13.79,23.73,0,0,0,0,0,0,0,0.61,0,0,0,0,10.36,0.02,34.19,0,0,0,0,10.15,0,0,0.52,6.63,0,0,0
40.69,20.91,30.96,0,0,0,0,0,0.85,0,0.51,0,0,0,0,7.57,0.01,25.07,0,0,0,0,8.51,0,0,0,5.61,0,0,0
40.77,21.05,31.16,0,0,0,0,0,0,0,0.51,0,0,0,0,7.64,0.01,24.86,0,0,0,0,8.66,0,0,0,5.69,0,0,0.42
40.68,18.93,27.78,0,1.54,0,0,0,0,0,0.45,0,0,0,0,6.79,0.01,22.49,0,0,0,0,7.63,0,0,0,14.38,0,0,0
40.66,20.61,30.49,0,0.63,0,0,0,0,0,0.51,1.68,0,0,0,7.46,0.01,24.7,0,0,0,0,8.38,0,0,0,5.53,0,0,0
40.76,20.77,30.69,0,0,0,1.68,0,0,0,0.49,0,0,0,0,7.5,0.01,24.86,0,0,0,0,8.43,0,0,0,5.57,0,0,0
40.67,21.02,31.09,0,0,0,0,0,0,0,0.51,0,0,0,0,7.63,0.01,25.25,0,0,0,0,8.64,0,0,0,5.51,0,0.34,0
41.13,21.05,31.15,0,0,0,0,0,0,0,0.52,0,0,0,0,7.64,0.01,25.28,0,0,0,0,8.66,0,0,0,4.84,0.85,0,0
40.82,20.93,30.94,0.85,0,0,0,0,0,0,0.51,0,0,0,0,7.57,0.01,25.08,0,0,0,0,8.5,0,0,0,5.61,0,0,0
40.07,20.28,28.08,0,0,0,0,0,0,0,6.37,0,0,0,0,8.3,0.01,22.29,0,0,0,0,9.05,0,0,0,5.62,0,0,0
40.11,19.2,27.94,0,0,0,0,0,0,0,5.97,0,0,0,0,8.93,0.01,23.15,0,0,0.49,0,8.93,0,0,0,5.38,0,0,0
40.32,21.95,23.33,0,0,0,0,0,0,0,3.67,0,0,0,0,9.06,0.01,24.59,0,0,0.18,0,9.52,0,0,0,4.03,0,3.66,0
40.5,21.96,23.15,0,0,0,0,0,0,0,3.67,0,0,0,0,11.88,0.02,23.59,0,0,0.18,0,9.51,0,0,0,6.04,0,0,0
40.43,16.04,35.84,0,0,0,0,0,0,0,3.57,0,0,0,0,6.91,0.02,22.77,0,0,1.54,0,8.19,0,0,0,5.12,0,0,0
40.94,17.81,35.32,0,0,0,0,0,0,0,1.88,0,0,0,0,7.11,0.02,23.63,0,0,0.87,0,8.22,0,0,0,5.14,0,0,0
40.87,18.16,35.09,0,0,0,0,0,0,0,1.88,0,0,0,0,7.11,0.02,23.53,0,0,0.5,0,8.23,0,0,0,5.48,0,0,0
41.03,18.34,34.75,0,0,0,0,0,0,0,1.9,0,0,0,0,7.2,0.02,23.82,0,0,0,0,8.4,0,0,0,5.57,0,0,0
40.75,22.61,29.66,0,0,0,0,0,0,0,1.85,0,0,0,0,7.45,0.02,24.77,0,0,0,0,8.03,0,0,0,5.61,0,0,0
40.77,21.3,31.47,0,0,0,0,0,0,0,0,0,0,0,0,7.76,0.02,25.56,0,0,0,0,8.18,0,0,0,5.71,0,0,0
40.73,20.94,31.4,0,0,0,0,0,0,0,0.51,0,0,0,0,7.66,0.02,25.35,0,0,0,0,8.33,0,0,0,5.79,0,0,0
40.78,20.88,31.13,0,0,0,0,0,0,0,1.03,0,0,0,0,7.64,0.02,22.66,2.55,0,0,0,8.32,0,0,0,5.77,0,0,0
40.52,22.44,27.75,0,0,0,0,0,0,0,0.51,0,0,0,0,8.19,0.02,27.08,0,0,0,0,8.27,0,0,0,5.74,0,0,0
40.73,21.11,30.16,0,0,0,0,0,0,0,0.52,0,0,0,0,7.74,0.02,25.57,0,0,0,0,8.34,0,0,0.67,5.87,0,0,0
40.7,23.04,26.25,0,0,0,0,0,0,0,0.49,0,0,0,0,8.41,0.02,27.75,0,0,0,0,8.24,0,0,0.42,5.38,0,0,0
40.73,20.93,30.95,0,0,0,0,0.85,0,0,0.51,0,0,0,0,7.57,0.01,25.07,0,0,0,0,8.5,0,0,0,5.61,0,0,0
40.69,20.91,30.95,0,0,0,0,0,0.85,0,0.51,0,0,0,0,7.57,0.01,25.08,0,0,0,0,8.51,0,0,0,5.61,0,0,0
40.65,20.93,30.93,0,0,0,0,0,0,0.85,0.51,0,0,0,0,7.57,0.01,25.09,0,0,0,0,8.5,0,0,0,5.61,0,0,0
40.77,20.87,31.72,0,0,0,0,0,0,0,0.51,0,0,0,0,7.58,0.01,24.65,0,0,0,0,8.6,0,0,0,5.64,0,0,0.42
