Liquidus Temperature ( C ),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,As2O3,Y2O3,Sb2O3,La2O3,Gd2O3,Bi2O3,TiO2,ZrO2,CeO2,SnO2,P2O5,Nb2O5,Ta2O5
1205,70.45,1.91,13.1,3.73,5.19,3.86,0,0,0,0.49,1.18,0,0.01,0,0,0,0,0,0,0,0.01,0,0.07,0,0,0
1215,70.53,1.78,13.3,3.85,5.17,3.85,0,0,0,0,1.44,0,0.01,0,0,0,0,0,0,0,0.01,0,0.06,0,0,0
1250,69.86,1.74,13.85,2.68,6.26,3.96,0,0,0,0,1.56,0,0.01,0,0,0,0,0,0,0,0.01,0,0.07,0,0,0
1200,70.81,1.83,13.32,3.57,4.88,4.23,0,0,0,0,1.23,0,0.01,0,0,0,0,0,0,0,0.02,0,0.1,0,0,0
1235,69.83,1.59,13.28,5.29,5.22,3.68,0,0,0,0,1,0,0.01,0,0,0,0,0,0,0,0.01,0,0.09,0,0,0
1230,70.04,1.66,13.31,4.92,4.91,3.84,0,0,0,0,1.22,0,0.01,0,0,0,0,0,0,0,0.01,0,0.08,0,0,0
1220,71.02,1.63,13.08,3.63,5.76,3.57,0,0,0,0,1.22,0,0.01,0,0,0,0,0,0,0,0.01,0,0.07,0,0,0
1220,70.69,1.91,13.3,3.8,4.92,4.09,0,0,0,0,1.17,0,0.01,0,0,0,0,0,0,0,0.02,0,0.09,0,0,0
1230,70.58,1.68,13.11,4.06,5.26,3.96,0,0,0,0,1.24,0,0.01,0,0,0,0,0,0,0,0.02,0,0.08,0,0,0
1190,71.56,1.27,11.7,4.86,5.26,3.8,0,0,0,0,1.4,0,0.02,0,0,0,0,0,0,0,0,0,0.13,0,0,0
1190,71.39,2.62,12.65,3.77,4.84,3.41,0,0,0,0,1.17,0,0.01,0,0,0,0,0,0,0,0.02,0,0.12,0,0,0
1300,73.08,0.41,10.9,7.51,3.23,3.13,0,0,0,0,1.63,0,0.01,0,0,0,0,0,0,0,0.01,0,0.09,0,0,0
1011,67.5,2.9,10,4.6,0,0,0,12.6,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1036,66.4,1.9,12.8,3.2,0,0,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1160,66.3,5.7,12.2,4.1,0,0,0,9.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
915,67.78,3.5,9.5,4.8,0,0,0.02,13,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
904,69.6,3.8,8.7,4,0,0,0,12.5,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
930,9.97,50.66,0,0,15.32,1.04,0,0,0,6.51,0,0,0,0.1,4.42,0,8.98,0,0,0,3,0,0,0,0,0
1050,27.99,40.16,0,0,0,2.06,0,0,0,11.37,0,0,0,0,4.89,0,9.94,0,0,0,3.24,0,0.35,0,0,0
920,5.02,55.22,0,0,15.43,1.05,0,0,0,6.55,0,0,0,0,4.46,0,9.05,0,0,0,3.02,0,0.2,0,0,0
980,5.56,50.87,1.64,2.76,3.97,8.79,0,0.9,0.59,6.84,1.08,0,0,0.11,4.64,0.08,9.68,0.31,0,0,1.81,0,0.37,0,0,0
910,10.07,51.15,0,0,12.77,1.05,0,0,0,8.43,0,0,0,0.1,4.02,0,9.38,0,0,0,3.03,0,0,0,0,0
930,10.04,50.14,0,0,12.73,1.05,0,0,0,10.38,0,0,0,0.1,4.01,0,9.35,0,0,0,2.2,0,0,0,0,0
880,5.89,53.94,0,0,12.81,1.06,0,0,0,10.44,0,0,0,0,4.03,0,9.41,0,0,0,2.22,0,0.2,0,0,0
980,6.1,54.88,0.98,0,4.75,8.11,0,0,0,9.96,0,0,0,0.11,4.48,0,10.63,0,0,0,0,0,0,0,0,0
890,6.12,53.35,0,0,12.57,1.04,0,2.4,0,9.4,0,0,0,0,3.3,0,9.24,0,0,0,2.58,0,0,0,0,0
900,6.44,54.09,0,0,10.89,1.06,0,0,0,9.63,1.77,0,0,0,3.97,0,9.31,0,0,0,2.64,0,0.2,0,0,0
1070,64.76,11.4,9.3,0.07,4.6,0.1,0,0,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0
1075,63.94,7.99,8.99,0,9.99,0,0,0,0,0,8.99,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1150,66.92,8.5,10.5,0,3.3,0.1,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0
920,52.8,8.09,3.97,0,4.24,11.33,0,2.56,0,3.02,8.57,0,0,0,0,0,0,0,0,3.57,1.29,0,0,0.56,0,0
929,52,7.97,3.91,0,4.18,10.14,0,5.04,0,2.98,8.44,0,0,0,0,0,0,0,0,3.52,1.27,0,0,0.55,0,0
909,50.35,10.4,3.98,0,4.26,11.37,0,2.57,0,3.03,8.6,0,0,0,0,0,0,0,0,3.59,1.29,0,0,0.56,0,0
917,49.59,10.25,3.92,0,4.19,10.18,0,5.06,0,2.99,8.47,0,0,0,0,0,0,0,0,3.53,1.27,0,0,0.55,0,0
1082,51.95,13.56,3.9,0,4.18,9.11,0,0,0,2.97,8.44,0,0,0,0,0,0,0,0,3.52,1.27,0,0,1.1,0,0
1035,47.75,13.7,3.94,0,4.22,9.2,0,0,0,3,8.52,0,0,0,0,0,0,0,0,7.5,1.28,0,0,0.89,0,0
1083,50.2,11.39,3.93,0,4.2,9.17,0,0,0,2.99,8.49,0,0,0,0,0,0,0,0,7.47,1.27,0,0,0.89,0,0
1066,51.42,10.25,3.92,0,4.19,9.15,0,0,0,2.99,8.47,0,0,0,0,0,0,0,0,7.46,1.27,0,0,0.88,0,0
1040,52.29,12.53,3.93,0,4.2,10.2,0,0,0,2.99,8.49,0,0,0,0,0,0,0,0,3.54,1.28,0,0,0.55,0,0
949,45.23,17.03,3.93,0,4.2,9.17,0,0,0,2.99,8.49,0,0,0,0,0,0,0,0,7.47,1.27,0,0,0.22,0,0
971,46.17,15.61,3.85,1.91,4.12,8.49,0,0,0,2.94,8.33,0,0,0,0,0,0,0,0,7.33,1.25,0,0,0,0,0
932,42.76,19.36,3.94,0,4.22,9.2,0,0,0,3,8.52,0,0,0,0,0,0,0,0,7.5,1.28,0,0,0.22,0,0
986,46.66,15.75,3.92,0,4.19,9.09,0,0,0,2.98,8.47,0,0,0,0,0,0,0,0,7.45,1.27,0,0,0.22,0,0
1093,51.12,13.35,3.84,5.72,0,8.96,0,0,0,2.92,8.3,0,0,0,0,0,0,0,0,3.46,1.25,0,0,1.08,0,0
1045,63.84,0.91,8.11,6.31,4.54,0,0,12.83,3.38,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,73.15,0,10.81,0,9.15,4.07,0,0,0,0,2.68,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0
1259,73.22,0,10.82,1.72,6.68,4.07,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0
1240,72.43,0,10.71,0,10.28,3.13,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0
1264,72.52,0,10.72,0,9.07,2.24,0,0,0,0,5.31,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0
1269,72.21,0,10.67,0,9.03,1.34,0,0,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0
1219,72.92,0.3,11.43,3.03,7.15,4.49,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0
1215,16.12,24.31,1.51,0,0,0.28,0,0,0,0,0,0,0,0,0.43,0,24.68,3.2,0,18.37,7.91,0,0,0,3.19,0
1245,16.47,21.67,2.32,0,0,0.29,0,0,0,0,0,0,0,0,0.44,0,25.18,3.27,0,18.77,7.44,0,0,0,4.15,0
1245,16.3,22.56,1.53,0,0,0,0,0,0,0,0,0,0,0,0.44,0,25.78,2.37,0,18.58,8.63,0,0,0,3.81,0
1205,16.14,24.05,0,0,1,0.5,0,0,0,0,0,0,0,0,0.44,0,24.64,3.24,0,18.02,7.38,0,0,0,4.59,0
1185,13.93,19.81,0,0,0,0.28,0,0,0,0,0,0,0,0,0.34,0,23.9,3.14,0,27.11,7.01,0,0,0,4.37,0.11
1084,66.17,9.85,10.78,0.5,9.5,0.22,0,0,0,0,2.89,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0
1174,69.42,5.93,12.42,1.32,8.56,0.65,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0
1225,73.02,0.29,11.35,3.06,7.2,4.46,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0
1123,67.46,9.81,11.16,2.26,8.81,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,71.29,2.46,12.44,3.57,5.26,3.44,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0.06,0,0.09,0,0,0
1134,66.31,7.63,11.4,4.79,4.74,0.13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,67.05,2.27,12.64,8.36,5.18,0.04,0,0,0,0,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,66.83,9.95,11.01,0,8.51,1.05,0,0,0,0.66,1.95,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0
1158,66.22,7.25,10.55,4.56,9.83,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.09,0,0,0
1220,70.38,1.58,13.28,4.26,5.63,3.59,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0
1050,66,0,5.5,8,0,0,8.5,0,8.5,0,0,0,0,0,0,0,0,0,0,1,2.5,0,0,0,0,0
1050,66,0,5.5,8,0,0,3.4,10.2,3.4,0,0,0,0,0,0,0,0,0,0,1,2.5,0,0,0,0,0
1100,63.06,0,7.51,10.21,0,0,5.91,11.31,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,0,0,0,0,0
1040,63.06,0,7.51,7.71,0,0,5.91,11.31,0,0,0,0,0,0,0,0,0,0,0,3,1.5,0,0,0,0,0
1140,64,0,9,6.5,5.5,0,2.5,4.5,5,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0
1191,64.93,0,7.69,7.49,4,0,0,9.29,1,0,0,0,0,0,0,0,0,0,0,3.9,1.7,0,0,0,0,0
1280,66.76,1.2,13.09,9.09,5.3,0,0,0.06,0,0,4.4,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
1300,67.07,0,13.49,9.8,5.3,0,0,0.04,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,66.93,1.1,13.19,9.19,5.19,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,67.13,0,13.49,9.79,5.29,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,69.5,0,12,7,6,3,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,67,0,13.5,10,5,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,67,1,13,9,5.5,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,66.5,0,13,12.7,4.7,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,66.62,3.5,12.49,7.69,5,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,66.5,4.8,12.1,6.9,4.9,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,67.5,3.5,12.7,6.2,6.5,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,66.13,3.1,12.99,8.99,5.29,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,66.7,3,13.5,7.2,7.6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,64.7,2.9,14.5,6.7,7.7,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,66.6,1.9,13.9,7.6,8.2,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,66.8,1.9,13.9,9.1,6.7,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,66.5,6.4,12.7,2.2,7.6,4.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,65.7,5.9,13.3,1.2,11.1,2.6,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,67.3,4.3,13.1,4.3,8.3,2.4,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,67.3,4.3,13.1,4.4,9.8,0.8,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,65.4,6,12.5,4.6,7.8,2.4,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1160,66.5,6.4,12.7,2.5,8.3,1.4,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,67.3,4.8,12.7,2.8,8.6,2.6,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,68,3.5,12.7,4.4,9.2,1.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,54.62,0,0,7.68,22.08,0,0,5.99,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0,0
1203,65.38,0,9.26,0.22,25.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,64.99,0,8.09,0.26,26.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,64.93,0,10.14,0.22,24.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,63.74,0,8.89,0.25,27.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,63.82,0,8.2,0.25,27.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,64.42,0,10.26,0.2,25.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,67.45,0,9.62,0.17,22.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,64.86,0,9.17,0.03,25.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,66.03,0,8.77,0.19,25.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,65.93,0,9.75,0,24.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,64.41,0,8.94,0.02,26.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,64.64,0,8.67,0.03,26.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,64.37,0,9.59,0.02,26.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,65.76,0,9.28,0,24.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,64.85,0,9.15,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,63.37,0,9.43,0,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,66.39,0,9.75,0,23.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,64.73,0,8.17,0.02,27.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,66.19,0,8.82,0,24.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,63.49,0,8.46,0,28.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,64.75,0,10.14,0,25.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,61.74,0.48,13.17,5.02,1.2,0,0,13.16,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,1.43,0,0
1027,66.8,2.94,12.87,1.64,0,0,0,15.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0
1003,64.71,4.84,12.91,1.64,0,0,0,15.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0
940,66.68,2.26,12.16,3.25,0,0,0,14.39,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0
890,68.96,12.36,5.13,0,3.75,0,0,8.95,0,0.7,0,0,0,0,0,0.02,0,0,0,0,0,0,0.13,0,0,0
802,66.95,11.98,5,0,3.63,0,0,11.61,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
800,68.84,7.83,4.97,0,3.61,0,0,13.9,0,0.7,0,0,0,0,0,0.02,0,0,0,0,0,0,0.13,0,0,0
850,67.88,12.17,5,0,3.64,0,0,10.38,0,0.78,0,0,0,0,0,0.02,0,0,0,0,0,0,0.13,0,0,0
880,64.24,0,8.42,3.27,2.35,0,0,15.45,3.86,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0
970,66.35,0.47,11.46,4.84,0,0,0,15.2,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0
1093,56.14,14.69,4.21,0,0,9.47,0,0,0,2.69,7.54,0,0,0,0,0,0,0,0,3.13,1.14,0,0,0.99,0,0
1041,59.22,13.49,6.44,0,0,7.92,0,0,0,2.25,6.26,0,0,0,0,0,0,0,0,2.68,0.93,0,0,0.81,0,0
1050,59.23,14.43,5.44,0,0,7.94,0,0,0,2.25,6.31,0,0,0,0,0,0,0,0,2.67,0.93,0,0,0.8,0,0
1051,59.2,14.43,4.44,0,0,8.95,0,0,0,2.26,6.29,0,0,0,0,0,0,0,0,2.69,0.93,0,0,0.81,0,0
1056,59.29,14.49,4.95,0,0,8.43,0,0,0,2.25,6.27,0,0,0,0,0,0,0,0,2.58,0.93,0,0,0.81,0,0
1053,59.31,13.5,5.43,0,0,8.93,0,0,0,2.17,6.31,0,0,0,0,0,0,0,0,2.6,0.94,0,0,0.81,0,0
1082,59.24,13.01,6.47,0,0,7.9,0,0,0,2.26,6.29,0,0,0,0,0,0,0,0,2.59,1.43,0,0,0.81,0,0
1060,59.18,13.02,6.48,0,0,7.92,0,0,0,2.17,6.3,0,0,0,0,0,0,0,0,2.69,0.94,0,0,1.3,0,0
1071,59.17,11.45,6.46,0,0,7.94,0,0,0,2.26,6.28,0,0,0,0,0,0,0,0,4.7,0.93,0,0,0.81,0,0
1119,59.25,11.52,6.42,0,0,7.92,0,0,0,2.2,6.31,0,0,0,0,0,0,0,0,2.63,0.95,0,0,2.8,0,0
1071,59.22,13.44,4.47,0,0,7.93,0,0,0,2.24,6.31,0,0,0,0,0,0,0,0,4.66,0.93,0,0,0.8,0,0
1012,58.21,14.52,6.46,0,0,7.94,0,0,0,2.26,6.28,0,0,0,0,0,0,0,0,2.59,0.93,0,0,0.81,0,0
1030,58.24,15.44,5.46,0,0,7.96,0,0,0,2.25,6.33,0,0,0,0,0,0,0,0,2.58,0.93,0,0,0.81,0,0
1012,58.31,14.44,5.45,0,0,7.95,0,0.98,0,2.25,6.32,0,0,0,0,0,0,0,0,2.57,0.93,0,0,0.8,0,0
1036,58.24,14.51,5.44,0,0,8.95,0,0,0,2.18,6.32,0,0,0,0,0,0,0,0,2.61,0.94,0,0,0.81,0,0
1096,58.31,14.45,5.43,0,0,7.92,0,0,0,2.26,6.3,0,0,0,0,0,0,0,0,2.59,1.93,0,0,0.81,0,0
1083,58.28,14.48,5.44,0,0,7.93,0,0,0,2.18,6.31,0,0,0,0,0,0,0,0,2.6,0.94,0,0,1.84,0,0
1072,61.27,14.46,5.42,0,0,7.95,0,0,0,2.23,3.29,0,0,0,0,0,0,0,0,2.65,0.92,0,0,1.81,0,0
1143,64.51,14.51,5.46,0,0,7.94,0,0,0,2.19,0,0,0,0,0,0,0,0,0,2.6,0.96,0,0,1.83,0,0
1033,58.23,14.49,5.42,0,0,14.21,0,0,0,2.26,0,0,0,0,0,0,0,0,0,2.61,0.97,0,0,1.81,0,0
1030,69.91,0,11.03,2,2.01,0,0,13.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1035,67.92,0,11.04,2,2.01,0,0,13.93,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.1,0,0,0
1050,69.96,1.01,8.99,3.49,3.5,0,0,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1110,72.02,2,9.01,5,0,0,0,11.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1060,65.95,0,12.3,3.85,2.05,0,0,14.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1080,65.92,0,13.34,3.31,1.75,0,0,14.73,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1040,69.96,0,11.99,0,4.49,0,0,13.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1000,68.49,0,9.66,5.79,1.19,0,0,13.38,1,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1010,69.89,0,11.03,0,0,0,0,13.98,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
1090,67.19,0,10.44,4.69,3,0,0,10.74,2.24,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
795,0,60,10,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,0,65,10,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,0,60,10,0,10,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,0,60,10,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,0,50,10,0,10,20,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,0,60,5,0,10,15,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,0,55,10,0,8,20,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,0,52.5,10,0,7.5,20,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,25,20,5,0,5,35,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,15,30,5,0,5,35,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,15,40,10,0,5,25,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,20,45,5,0,5,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,5,55,10,0,5,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,15,50,0,0,7.5,20,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,20,45,2,0,6.5,20,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,10,55,2,0,6.5,20,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,22,45,5,0,3,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,20,45,7,0,3,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,20,45,0,0,5,20,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
790,20,45,5,5,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,20,45,5,0,3,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
795,25,40,5,0,0,20,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,20,45,10,0,0,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,15,45,10,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,8.25,45.25,18,0,6,16.5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,12.83,13.75,0,0,0,0,0,0,0,2.5,0,0,0,0,0.36,0,21.64,4.11,0,30.74,8.3,0,0,0,5.77,0
1270,11.34,14.54,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,22.75,4.77,0,30.87,8.89,0,0,0,5.37,0
1250,11.65,15.37,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,22.61,4.9,0,27.06,9.13,0,0,0,5.51,2.26
1260,15.35,11.73,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,21.48,4.65,0,30.02,8.67,0,0,0,5.24,0
1260,14.91,12.63,0,0,0,0,0,0,0,2.49,0,0,0,0,0.36,0,21.9,3.02,0,33.53,6.84,0,0,0,4.32,0
1260,14.8,12.54,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,21.4,3,0,33.29,8.21,0,0,0,4.29,0
1230,13.03,12.88,0,0,0,0,0,0,0,2.4,0,0,0,0,0.35,0,20.12,2.92,0,35.82,7.63,0,0,0,4.85,0
1260,12.03,11.9,0,0,0,0,0,0,0,2.22,0,0,0,0,0.32,0,18.59,2.7,0,40.71,7.05,0,0,0,4.48,0
1250,13.88,13.72,0,0,0,0,0,0,0,2.56,0,0,0,0,0.37,0,21.44,3.11,0,33.8,8.14,0,0,0,2.98,0
1250,17.88,7.84,0,0,0,0,0,0,0,2.15,0,0,0,0,0.31,0,15.85,2.61,0,42.46,7.17,0,0,0,3.73,0
1230,13.39,13.24,0,0,0,0,1.42,0,0,2.47,0,0,0,0,0.35,0,20.69,3,0,32.6,7.85,0,0,0,4.99,0
1250,13.39,13.24,0,0,0,0,0,0,1.42,2.47,0,0,0,0,0.35,0,20.69,3,0,32.6,7.85,0,0,0,4.99,0
1300,13.53,13.4,0,0,0,0,0,0,0,2.49,0,0,0,0,0.71,0,20.91,3.03,0,32.95,7.93,0,0,0,0.76,4.29
1210,13.3,15.25,0,0,0,0,0,0,0,2.45,0,0,0,0,0.35,0,20.55,2.98,0,32.36,7.8,0,0,0,4.96,0
1250,12.83,12.69,0,0,0,0,0,0,0,5.18,0,0,0,0,0.34,0,22.54,2.88,0,31.23,7.53,0,0,0,4.78,0
1260,13.2,13.06,0,0,0,0,0,0,0,2.44,0,0,0,0,0.35,0,20.4,5.74,0,32.15,7.74,0,0,0,4.92,0
1250,13.21,13.06,0,0,2.79,0,0,0,0,2.44,0,0,0,0,0.35,0,20.4,2.96,0,32.13,7.74,0,0,0,4.92,0
1270,13.2,13.05,0,0,0,0,0,0,0,2.44,0,0,0,0,3.13,0,20.41,2.96,0,32.15,7.74,0,0,0,4.92,0
1280,13.2,13.05,2.79,0,0,0,0,0,0,2.44,0,0,0,0,0.35,0,20.4,2.96,0,32.15,7.74,0,0,0,4.92,0
1230,13.73,11.63,0,0,0,0,0,0,0,2.29,0,0,0,0,0.33,0,19.2,2.79,0,38.1,7.29,0,0,0,4.64,0
1410,43.39,28.81,9.83,10.61,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,2.22,0,0,0,0,0
