Young's Modulus at RT ( GPa ),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Bi2O3,TiO2,GeO2,ZrO2,CeO2,SnO2,TeO2,P2O5,Nb2O5,Ta2O5,MoO3
149,10,0,50,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10,0
81,62.93,8.1,13.53,0,3.79,0,4.88,0,0,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,69.77,7.04,5.74,6.47,0,0,0,3.08,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,65.4,5.57,9.83,6.9,3.11,0,0,2.92,0,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,67.7,9.22,8.24,2.39,0,0,4.72,0,0,7.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,63.9,8.46,8.07,8.03,0,0,0,1.99,0,9.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,68.74,7.82,10.43,0,5.78,0,3.25,0,0,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,68.95,7.88,9.46,1.56,0,0,7.81,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,70.94,10.27,8.23,0,1.05,0,0,4.76,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,67.86,9.42,7.64,6.44,1.04,0,0,0,3.45,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,63.43,6.13,11.97,5.37,0,0,3.51,0,0,9.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.2,46.42,12.35,18.92,0,0,0,0,0,0,0,0,0,0,0,0,0,22.31,0,0,0,0,0,0,0,0,0,0,0,0
104.3,46.42,12.35,18.92,0,0,0,0,0,0,0,0,0,0,0,0,0,20.31,2,0,0,0,0,0,0,0,0,0,0,0
105.3,46.42,12.35,18.92,0,0,0,0,0,0,0,0,0,0,0,0,0,18.31,4,0,0,0,0,0,0,0,0,0,0,0
104.2,46.42,12.35,18.92,0,0,0,0,0,0,0,0,0,0,0,0,0,21.81,0.5,0,0,0,0,0,0,0,0,0,0,0
106.6,46.42,9.35,20.92,0,0,0,0,0,0,0,0,0,0,0,0,0,22.81,0.5,0,0,0,0,0,0,0,0,0,0,0
107,46.42,8.35,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,22.81,0.5,0,0,0,0,0,0,0,0,0,0,0
63.8,0,5,6.83,0,0,0,24.59,0,0,0,0,0,0,0.12,0,0,1.19,1,0,0,0,0,0,0,0,61.27,0,0,0
64.8,5,0,8.83,0,0,0,17.59,0,0,0,0,0,0,0.12,0,0,6.19,1,0,0,0,0,0,0,0,61.27,0,0,0
69.1,5,5,9.83,0,0,0,14.59,0,0,0,0,0,0,0.12,0,0,3.19,1,0,0,0,0,0,0,0,61.27,0,0,0
71.5,10,8,8.83,0,0,0,10.78,0,0,0,0,0,0,0.12,0,0,0,1,0,0,0,0,0,0,0,61.27,0,0,0
66.1,5,5,10.83,0,0,0,8.78,0,0,0,0,0,0,0.12,0,0,8,1,0,0,0,0,0,0,0,61.27,0,0,0
72.2,8.5,5,10.83,0,0,0,11.78,0,0,0,0,0,0,0.12,0,0,1.5,1,0,0,0,0,0,0,0,61.27,0,0,0
71.4,7.37,7.37,8.24,0,0,0,10.09,0,0,0,0,0,0,0.13,0,0,1.25,1.05,0,0,0,0,0,0,0,64.5,0,0,0
73.6,5,6,8.83,5,0,0,9.78,0,0,0,0,0,0,0.12,0,0,0,1,0,0,0,0,0,0,0,64.27,0,0,0
64.5,0,5,6.83,23.09,0,0,1.5,0,0,0,0,0,0,0.12,0,0,1.19,1,0,0,0,0,0,0,0,61.27,0,0,0
62.75,4.9,0,8.66,17.74,0,0,1.47,0,0,0,0,0,0,0.12,0,0,6.07,0.98,0,0,0,0,0,0,0,60.06,0,0,0
83,65,0,11.5,0,0,0,12.8,5.5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0
82.6,65.5,0,11.5,0,0,0,12.3,5.5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0
82.8,65.5,0,12,0,0,0,11.8,5.5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0
83,66,0,12,0,0,0,12.8,4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0
82.8,65.5,0,11,0,0,0,12.8,5.5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0
82.5,66,0,10.5,0,0,0,12.8,5.5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0
81.7,65.5,0,12,0,0,0,12.8,5.5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0
81.2,66,0,12,0,0,0,12.8,5.5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0
82.4,66,0,12,0,0,0,11.3,5.5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0
83.1,65.5,0,12,0,0,0,12.8,4.5,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0
87.5,64,0,5,4,13,0,1.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
87.8,63,0,6,4,13,0,1.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
87.9,64,0,5,10,7,0,1.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
88.3,64,0,5,13,4,0,1.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
88.8,60,0,9,2,15,0,1.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
87.6,64,0,6,3,13.5,0,1.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
86.7,65,0,6,2,13.5,0,1.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
86.8,65,0,6,1,14.5,0,1.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
86.4,65,0,6,0,15.5,0,1.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
87,65,0,6,1,13.5,0,1.5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
87.5,60.96,0,9.72,12.24,14.78,0,1.53,0.3,0.13,0,0,0,0.11,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0
87.7,61.23,0,9.73,14.99,13.7,0,0,0.03,0,0,0,0,0.02,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0
87.5,61.28,0,10.29,14.31,13.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0
86.3,61.35,0,10.3,14.33,13.37,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.4,61.21,0,10.28,14.3,13.34,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0
87,61.32,0,10.3,14.32,13.36,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0
86.6,61.4,0,10.31,14.34,13.38,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0
86.9,61.42,0,10.32,14.35,13.39,0,0,0,0.33,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,61.48,0,9.3,15.31,13.23,0,0,0.24,0.16,0,0,0,0.09,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0
87.1,61.42,0,9.3,15.3,13.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0
66.19,63.91,16.48,8.49,4.25,3.24,0.03,0,0,0,0,3.49,0,0.01,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
65.5,63.9,16.48,8.48,3.25,3.25,0.03,0,0,0,0,4.5,0,0.01,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
70,67.67,8.71,11.41,1.4,5.21,4.3,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,67.53,10.19,10.19,2,5.39,2.7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,68.13,9.79,10.39,0,6.79,1,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,66.2,7.6,11.3,5.3,4.7,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,67.33,9.99,11.09,2.2,8.79,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,67.2,10.6,10.6,2.9,6.7,0.3,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,67.5,8.2,8.8,3,5,1.5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,68,8.2,7.8,4,5,2.5,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,63,10,15,1,2,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,65,12,8,6,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.8,68.7,0,14,7.3,6.7,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.2,68.4,0,14,8.2,5.2,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.8,68.7,0.5,14,7.1,6.5,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.4,62.39,0,13.22,14.1,8.7,0,0,1.51,0,0,0,0,0.06,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
93.2,61.65,0,12.11,15.24,9.41,0,0,1.5,0,0,0,0,0.07,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
94.5,61.02,0,11.14,16.23,10.04,0,0,1.48,0,0,0,0,0.07,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
94.9,60.52,0,10.34,17.04,10.54,0,0,1.47,0,0,0,0,0.07,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
94.9,60.62,0,12.91,15.63,9.68,0,0,1.07,0,0,0,0,0.07,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
94.6,60.68,0,12.94,15.31,9.47,0,0,1.51,0,0,0,0,0.07,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
94.3,60.79,0,12.96,14.59,10.49,0,0,1.08,0,0,0,0,0.07,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
94.2,60.27,0,12.84,15.62,9.68,0,0,1.5,0,0,0,0,0.07,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
95.1,60.14,0,12.83,15.53,9.65,0,0,1.08,0,0,0,0,0.12,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0
93.8,60.99,0,13,13.54,11.29,0,0,1.08,0,0,0,0,0.08,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
85,60,0,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,60,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,60,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,8,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
75,0,0,8,0,0,0,34.5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
70,0,0,8,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
61,0,0,8,0,0,0,11.5,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
50,0,0,8,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
82,0,70,0,0,0,0,22.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,70,0,0,0,0,7.5,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.2,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0
58.3,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0
59.1,0,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0
56.77,0,67,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.19,0,63.65,3.8,0,0,0,0,27.55,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.76,0,60.3,3.6,0,0,0,0,26.1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.76,0,56.95,3.4,0,0,0,0,24.65,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.21,0,53.6,3.2,0,0,0,0,23.2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.02,0,50.25,3,0,0,0,0,21.75,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.43,0,46.9,2.8,0,0,0,0,20.3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.05,0,43.55,2.6,0,0,0,0,18.85,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,5,0,0,0,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,0,0,0
52,0,0,5,0,0,0,0,42.5,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,3.3,0,0
59,0,0,5,0,0,0,0,37.5,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,6.7,0,0
62,0,0,5,0,0,0,0,32.5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,10,0,0
72,0,0,5,0,0,0,0,27.5,0,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,13.3,0,0
54,0,0,5,0,0,0,0,42.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,5,0,0
60,0,0,5,0,0,0,0,37.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,10,0,0
70,0,0,5,0,0,0,0,32.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,15,0,0
80,0,0,5,0,0,0,0,27.5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,20,0,0
79.9,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
70.9,73,0,7,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,75.5,0,4.9,5.9,0,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70.6,73,0,5,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.9,73,0,5,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.65,73,0,7,5.5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
74.6,73.2,0,7,5.5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0
73.05,72,0,6,10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.9,72,0,7,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.3,72,0,7,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,61.69,3.7,11.19,11.99,9.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0
83.5,66.82,2.84,12.07,8.66,6.69,2.15,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0
83,67.85,2.88,12.32,7.63,5.84,2.18,0,0,0,0,0.65,0,0,0,0.24,0,0,0,0,0,0,0,0,0.13,0,0.28,0,0,0
83.5,67.35,2.86,12.17,7.9,6.15,2.16,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0
83.5,67.5,2.86,12.19,7.92,6.16,2.6,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0
84,67.47,2.86,12.51,7.91,6.16,2.17,0,0,0,0,0.64,0,0,0,0.15,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0
84,66.69,2.88,12.91,7.95,6.19,2.61,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0
84.5,65.87,2.89,13.62,7.99,6.22,2.63,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0
84,65.93,2.89,13.3,8,6.23,2.63,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.24,0,0,0
84,65.54,2.9,13.66,8.01,6.24,2.63,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.24,0,0,0
78,67.65,1.91,7.41,0,1.85,4.35,0,2.75,3.22,0,7.93,0,0,0,0,0.13,0,0,0,0,0,2.7,0,0.1,0,0,0,0,0
78,69.65,0,7.39,0,1.84,4.33,0,2.74,3.21,0,7.91,0,0,0,0,0.13,0,0,0,0,0,2.7,0,0.1,0,0,0,0,0
77,70.48,0,7.47,0,0,5.07,0,2.77,3.25,0,8,0,0,0,0,0.13,0,0,0,0,0,2.73,0,0.1,0,0,0,0,0
78,70.56,0,6.75,0,0,5.07,0,2.78,3.26,0,8.01,0,0,0,0,0.13,0,0,0,0,0,3.34,0,0.1,0,0,0,0,0
76,70.14,0,6.71,0,0,5.04,0,3.96,3.24,0,7.96,0,0,0,0,0.13,0,0,0,0,0,2.72,0,0.1,0,0,0,0,0
76,70.32,0,6.72,0,0,5.54,0,3.97,3.24,0,7.26,0,0,0,0,0.13,0,0,0,0,0,2.72,0,0.1,0,0,0,0,0
76,70.47,0,6.74,0,0,6.04,0,3.98,3.25,0,6.56,0,0,0,0,0.13,0,0,0,0,0,2.73,0,0.1,0,0,0,0,0
77,68.93,0,6.71,0,0,5.04,0,5.16,3.24,0,7.97,0,0,0,0,0.13,0,0,0,0,0,2.72,0,0.1,0,0,0,0,0
78,69.81,0,7.4,0,1.85,4.83,0,2.75,3.22,0,7.21,0,0,0,0,0.13,0,0,0,0,0,2.7,0,0.1,0,0,0,0,0
77,69.98,0,7.42,0,1.85,5.32,0,2.75,3.23,0,6.51,0,0,0,0,0.13,0,0,0,0,0,2.71,0,0.1,0,0,0,0,0
126,4.6,18.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,20.07,0,0,4.6,24.97,9.19,0,0,0,0,14.09,4,0
99,1.1,4,0,0,0,3.5,0,22.4,0,0,0,0,0,0,0,0,0,0,0,22.6,0,0,0,0,0,20.3,26.1,0,0
84,47.6,14,7.2,0,0.4,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2.2,0,0,0,0,0,0,0
96,38.2,0,0,0,0,10.2,0,19.4,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0.7,0,0,0,0,5.9,0,0
91,34.03,11.81,2.9,0,6.51,15.92,0.6,0,0,7.11,1.2,0,0,0,0,0,0,0,0,14.31,0,5.61,0,0,0,0,0,0,0
98,54.8,0,0,0,0,0,22.1,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,7.4,1.9,0
89,4.8,7,0,0,0,0,4.4,11.1,11.8,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,26.2,22.2,0,0
90.2,65.17,4.29,13.9,14.47,0.1,0,2,0.03,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
90.8,64.64,4.99,14.35,14.83,0.09,0,1.06,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
25.5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0
29.4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0
32.1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0
34.9,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
65.2,71.4,0,0,0,4.8,0,0,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68.8,68.2,0,0,0,9.1,0,0,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72.3,65.27,0,0,0,13.01,0,0,21.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,75,0,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.5,75,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.7,75,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,85,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,75,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.5,0,65,0,0,10,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74.3,72,0,6,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73.3,72,0,6,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,58.91,3.71,10.13,12.81,1.15,0,0,4.17,0,3.96,0,0,0,0,0,0,0,0,0,4.44,0,0,0.15,0,0,0.57,0,0,0
92,57.69,3.73,11.15,12.9,1.16,0,0,4.19,0,3.99,0,0,0,0,0,0,0,0,0,4.47,0,0,0.15,0,0,0.57,0,0,0
91,56.43,3.76,12.19,12.98,1.17,0,0,4.22,0,4.02,0,0,0,0,0,0,0,0,0,4.5,0,0,0.15,0,0,0.58,0,0,0
91,56.41,3.76,12.19,12.98,1.17,0,0,4.22,0,4.02,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0.17,0,0.58,0,0,0
93,58.53,1.84,10.04,15.86,0,0,0,4.13,0,3.93,0,0,0,0,0,0,0,0,0,4.8,0,0,0.15,0,0,0.72,0,0,0
92,55.53,3.7,11.99,15.96,1.15,0,0,4.15,0,2.37,0,0,0,0,0,0,0,0,0,4.43,0,0,0.15,0,0,0.57,0,0,0
91,57.97,3.65,9.97,15.76,1.13,0,0,4.1,0,2.34,0,0,0,0,0,0,0,0,0,4.37,0,0,0.15,0,0,0.56,0,0,0
93,58.92,3.71,10.45,13.61,0,0,0,4.17,0,3.97,0,0,0,0,0,0,0,0,0,4.45,0,0,0.15,0,0,0.57,0,0,0
93,58.56,3.23,10.38,13.53,0,0,1.07,4.14,0,3.94,0,0,0,0,0,0,0,0,0,4.42,0,0,0,0.17,0,0.56,0,0,0
92,58.54,2.76,10.38,13.52,0,0,1.07,4.66,0,3.94,0,0,0,0,0,0,0,0,0,4.42,0,0,0.15,0,0,0.56,0,0,0
78.3,67,4,12,6.5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
80.15,68.43,0,12.99,9.89,1,0,0,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
83.4,68.43,2,14.99,7.89,1,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
88.4,68.91,2.01,15.09,7.95,1.01,0,3.32,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
82.8,66,6.1,11.2,5.1,4.6,0,3.3,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0
85,65.41,6.05,14.07,5.05,1.59,0,4.16,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0
89.6,67.1,0,12.73,7.54,5.09,0,6.07,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0
90.9,72.96,0,15.97,8.2,1.28,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0
81.3,74,0,13,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.9,66,5,17,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,64.86,0,10,6.35,0,0,0,17.5,1,0.08,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.13,0,0,0,0,0
72.2,65.8,0,11.4,4.8,0,0,0,16.7,1,0.08,0,0,0,0,0.04,0,0,0,0,0.08,0,0,0,0.1,0,0,0,0,0
73.7,66.34,0,9.3,7.05,0,0,0,16.35,0.67,0.08,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.13,0,0,0,0,0
72.7,67.45,0,8.7,6.27,0,0,0,16.35,1,0.08,0,0,0,0,0.03,0.04,0,0,0,0.08,0,0,0,0,0,0,0,0,0
73.1,67.7,0,9.35,6.3,0,0,0,15.37,1,0.07,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.13,0,0,0,0,0
71.5,68.08,0,9.4,4.75,0,0,0,16.5,1,0.08,0,0,0,0,0.03,0,0,0,0,0.08,0,0,0,0.08,0,0,0,0,0
71.4,68.58,0,8.7,4.71,0,0,0,17.38,0.35,0.08,0,0,0,0,0.03,0,0,0,0,0.08,0,0,0,0.09,0,0,0,0,0
72.7,69.2,0,8.02,6.25,0,0,0,15.25,1,0.08,0,0,0,0,0.03,0,0,0,0,0.08,0,0,0,0.09,0,0,0,0,0
66.4,0,0,0,37.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
